physician_id,category_id
2326248,AttendingPhysician
2432122,AttendingPhysician
2354531,AttendingPhysician
2354116,AttendingPhysician
2363072,AttendingPhysician
2327207,AttendingPhysician
2362720,AttendingPhysician
2312051,AttendingPhysician
2398173,AttendingPhysician
2378346,AttendingPhysician
2403035,AttendingPhysician
2408784,AttendingPhysician
2379384,AttendingPhysician
2426453,AttendingPhysician
2423334,AttendingPhysician
2313944,AttendingPhysician
2392923,AttendingPhysician
2397225,AttendingPhysician
2386761,AttendingPhysician
2375614,AttendingPhysician
2326664,AttendingPhysician
2434004,AttendingPhysician
2325662,AttendingPhysician
2357976,AttendingPhysician
2402940,AttendingPhysician
2313525,AttendingPhysician
2434018,AttendingPhysician
2431519,AttendingPhysician
2331911,AttendingPhysician
2427244,AttendingPhysician
2422850,AttendingPhysician
2324772,AttendingPhysician
2376034,AttendingPhysician
2328004,AttendingPhysician
2323973,AttendingPhysician
2355267,AttendingPhysician
2340411,AttendingPhysician
2367467,AttendingPhysician
2382542,AttendingPhysician
2366103,AttendingPhysician
2431331,AttendingPhysician
2348244,AttendingPhysician
2368110,AttendingPhysician
2396139,AttendingPhysician
2384957,AttendingPhysician
2365838,AttendingPhysician
2360062,AttendingPhysician
2429419,AttendingPhysician
2410964,AttendingPhysician
2432435,AttendingPhysician
2407405,AttendingPhysician
2414008,AttendingPhysician
2414230,AttendingPhysician
2316574,AttendingPhysician
2408434,AttendingPhysician
2405999,AttendingPhysician
2427024,AttendingPhysician
2419350,AttendingPhysician
2357869,AttendingPhysician
2408629,AttendingPhysician
2313965,AttendingPhysician
2378645,AttendingPhysician
2379784,AttendingPhysician
2405412,AttendingPhysician
2390222,AttendingPhysician
2386790,AttendingPhysician
2347324,AttendingPhysician
2378744,AttendingPhysician
2328011,AttendingPhysician
2325451,AttendingPhysician
2329178,AttendingPhysician
2353847,AttendingPhysician
2408410,AttendingPhysician
2332218,AttendingPhysician
2396800,AttendingPhysician
2396020,AttendingPhysician
2323574,AttendingPhysician
2343831,AttendingPhysician
2343401,AttendingPhysician
2349328,AttendingPhysician
2380808,AttendingPhysician
2319084,AttendingPhysician
2341154,AttendingPhysician
2345107,AttendingPhysician
2388354,AttendingPhysician
2320113,AttendingPhysician
2402290,AttendingPhysician
2332935,AttendingPhysician
2381136,AttendingPhysician
2356954,AttendingPhysician
2379244,AttendingPhysician
2341442,AttendingPhysician
2369676,AttendingPhysician
2385206,AttendingPhysician
2433479,AttendingPhysician
2362989,AttendingPhysician
2428127,AttendingPhysician
2422936,AttendingPhysician
2317471,AttendingPhysician
2394230,AttendingPhysician
2351158,AttendingPhysician
2384250,AttendingPhysician
2403256,AttendingPhysician
2354411,AttendingPhysician
2397245,AttendingPhysician
2420085,AttendingPhysician
2400430,AttendingPhysician
2377795,AttendingPhysician
2319821,AttendingPhysician
2317088,AttendingPhysician
2362034,AttendingPhysician
2416999,AttendingPhysician
2420730,AttendingPhysician
2368823,AttendingPhysician
2327883,AttendingPhysician
2354910,AttendingPhysician
2429107,AttendingPhysician
2341977,AttendingPhysician
2322134,AttendingPhysician
2390557,AttendingPhysician
2380900,AttendingPhysician
2427127,AttendingPhysician
2368944,AttendingPhysician
2419038,AttendingPhysician
2388372,AttendingPhysician
2429096,AttendingPhysician
2402423,AttendingPhysician
2387898,AttendingPhysician
2379957,AttendingPhysician
2392571,AttendingPhysician
2409731,AttendingPhysician
2334966,AttendingPhysician
2363566,AttendingPhysician
2334732,AttendingPhysician
2380792,AttendingPhysician
2337645,AttendingPhysician
2369496,AttendingPhysician
2433569,AttendingPhysician
2330190,AttendingPhysician
2332263,AttendingPhysician
2430925,AttendingPhysician
2326200,AttendingPhysician
2351313,AttendingPhysician
2349087,AttendingPhysician
2359592,AttendingPhysician
2357172,AttendingPhysician
2408815,AttendingPhysician
2377808,AttendingPhysician
2341453,AttendingPhysician
2354418,AttendingPhysician
2343357,AttendingPhysician
2423829,AttendingPhysician
2397840,AttendingPhysician
2336730,AttendingPhysician
2422135,AttendingPhysician
2383381,AttendingPhysician
2387693,AttendingPhysician
2317196,AttendingPhysician
2322032,AttendingPhysician
2339211,AttendingPhysician
2337969,AttendingPhysician
2384680,AttendingPhysician
2347874,AttendingPhysician
2378941,AttendingPhysician
2377077,AttendingPhysician
2322016,AttendingPhysician
2337681,AttendingPhysician
2383651,AttendingPhysician
2401490,AttendingPhysician
2326465,AttendingPhysician
2371979,AttendingPhysician
2323912,AttendingPhysician
2380370,AttendingPhysician
2373240,AttendingPhysician
2388828,AttendingPhysician
2410001,AttendingPhysician
2405066,AttendingPhysician
2404137,AttendingPhysician
2352055,AttendingPhysician
2429406,AttendingPhysician
2402077,AttendingPhysician
2366925,AttendingPhysician
2411754,AttendingPhysician
2390896,AttendingPhysician
2389074,AttendingPhysician
2402532,AttendingPhysician
2430655,AttendingPhysician
2335574,AttendingPhysician
2390589,AttendingPhysician
2323489,AttendingPhysician
2355050,AttendingPhysician
2375428,AttendingPhysician
2378106,AttendingPhysician
2365195,AttendingPhysician
2359715,AttendingPhysician
2362105,AttendingPhysician
2414591,AttendingPhysician
2433825,AttendingPhysician
2432300,AttendingPhysician
2369285,AttendingPhysician
2323135,AttendingPhysician
2373271,AttendingPhysician
2389721,AttendingPhysician
2407385,AttendingPhysician
2426582,AttendingPhysician
2368398,AttendingPhysician
2360797,AttendingPhysician
2426060,AttendingPhysician
2396483,AttendingPhysician
2401165,AttendingPhysician
2374922,AttendingPhysician
2320694,AttendingPhysician
2418224,AttendingPhysician
2324237,AttendingPhysician
2422665,AttendingPhysician
2344384,AttendingPhysician
2345692,AttendingPhysician
2348704,AttendingPhysician
2386218,AttendingPhysician
2335413,AttendingPhysician
2402396,AttendingPhysician
2375643,AttendingPhysician
2324643,AttendingPhysician
2332037,AttendingPhysician
2423394,AttendingPhysician
2428495,AttendingPhysician
2362504,AttendingPhysician
2320091,AttendingPhysician
2385756,AttendingPhysician
2407074,AttendingPhysician
2368995,AttendingPhysician
2347167,AttendingPhysician
2396297,AttendingPhysician
2339226,AttendingPhysician
2347424,AttendingPhysician
2421785,AttendingPhysician
2385345,AttendingPhysician
2426851,AttendingPhysician
2406394,AttendingPhysician
2370557,AttendingPhysician
2406851,AttendingPhysician
2316404,AttendingPhysician
2351913,AttendingPhysician
2330628,AttendingPhysician
2406829,AttendingPhysician
2369361,AttendingPhysician
2362630,AttendingPhysician
2393432,AttendingPhysician
2368895,AttendingPhysician
2343241,AttendingPhysician
2401351,AttendingPhysician
2394117,AttendingPhysician
2349764,AttendingPhysician
2343650,AttendingPhysician
2418354,AttendingPhysician
2329327,AttendingPhysician
2372037,AttendingPhysician
2354840,AttendingPhysician
2381266,AttendingPhysician
2363676,AttendingPhysician
2387705,AttendingPhysician
2320895,AttendingPhysician
2327685,AttendingPhysician
2314947,AttendingPhysician
2405691,AttendingPhysician
2394664,AttendingPhysician
2317937,AttendingPhysician
2328431,AttendingPhysician
2415575,AttendingPhysician
2429113,AttendingPhysician
2351144,AttendingPhysician
2358326,AttendingPhysician
2384425,AttendingPhysician
2361959,AttendingPhysician
2431073,AttendingPhysician
2337552,AttendingPhysician
2349433,AttendingPhysician
2354888,AttendingPhysician
2377995,AttendingPhysician
2387994,AttendingPhysician
2423735,AttendingPhysician
2395912,AttendingPhysician
2362963,AttendingPhysician
2340538,AttendingPhysician
2388871,AttendingPhysician
2418440,AttendingPhysician
2343772,AttendingPhysician
2360011,AttendingPhysician
2350966,AttendingPhysician
2374335,AttendingPhysician
2356998,AttendingPhysician
2418745,AttendingPhysician
2395018,AttendingPhysician
2392243,AttendingPhysician
2343486,AttendingPhysician
2340802,AttendingPhysician
2414099,AttendingPhysician
2365740,AttendingPhysician
2401384,AttendingPhysician
2337519,AttendingPhysician
2371910,AttendingPhysician
2415490,AttendingPhysician
2373129,AttendingPhysician
2424832,AttendingPhysician
2423070,AttendingPhysician
2413921,AttendingPhysician
2426115,AttendingPhysician
2395819,AttendingPhysician
2385254,AttendingPhysician
2400651,AttendingPhysician
2393728,AttendingPhysician
2408656,AttendingPhysician
2410646,AttendingPhysician
2330366,AttendingPhysician
2376695,AttendingPhysician
2336955,AttendingPhysician
2345211,AttendingPhysician
2358069,AttendingPhysician
2317470,AttendingPhysician
2382943,AttendingPhysician
2339770,AttendingPhysician
2403847,AttendingPhysician
2352877,AttendingPhysician
2403628,AttendingPhysician
2319314,AttendingPhysician
2404017,AttendingPhysician
2321368,AttendingPhysician
2323853,AttendingPhysician
2383357,AttendingPhysician
2402123,AttendingPhysician
2337225,AttendingPhysician
2409631,AttendingPhysician
2368065,AttendingPhysician
2337359,AttendingPhysician
2313293,AttendingPhysician
2338479,AttendingPhysician
2312319,AttendingPhysician
2425872,AttendingPhysician
2431244,AttendingPhysician
2422716,AttendingPhysician
2426850,AttendingPhysician
2317550,AttendingPhysician
2350912,AttendingPhysician
2311752,AttendingPhysician
2329124,AttendingPhysician
2400933,AttendingPhysician
2317591,AttendingPhysician
2394342,AttendingPhysician
2425339,AttendingPhysician
2431931,AttendingPhysician
2422742,AttendingPhysician
2398471,AttendingPhysician
2421877,AttendingPhysician
2398284,AttendingPhysician
2326827,AttendingPhysician
2361689,AttendingPhysician
2385257,AttendingPhysician
2407496,AttendingPhysician
2367840,AttendingPhysician
2333014,AttendingPhysician
2334857,AttendingPhysician
2349360,AttendingPhysician
2323607,AttendingPhysician
2340390,AttendingPhysician
2401198,AttendingPhysician
2316739,AttendingPhysician
2354208,AttendingPhysician
2397211,AttendingPhysician
2433843,AttendingPhysician
2344147,AttendingPhysician
2331956,AttendingPhysician
2416485,AttendingPhysician
2357324,AttendingPhysician
2329755,AttendingPhysician
2348647,AttendingPhysician
2420901,AttendingPhysician
2353313,AttendingPhysician
2398536,AttendingPhysician
2319771,AttendingPhysician
2344046,AttendingPhysician
2341369,AttendingPhysician
2362386,AttendingPhysician
2363415,AttendingPhysician
2425810,AttendingPhysician
2406627,AttendingPhysician
2325322,AttendingPhysician
2312937,AttendingPhysician
2317810,AttendingPhysician
2418624,AttendingPhysician
2332834,AttendingPhysician
2355343,AttendingPhysician
2420329,AttendingPhysician
2356247,AttendingPhysician
2323003,AttendingPhysician
2409142,AttendingPhysician
2375067,AttendingPhysician
2399939,AttendingPhysician
2428688,AttendingPhysician
2345625,AttendingPhysician
2381888,AttendingPhysician
2372286,AttendingPhysician
2335145,AttendingPhysician
2398622,AttendingPhysician
2403519,AttendingPhysician
2311460,AttendingPhysician
2350361,AttendingPhysician
2371954,AttendingPhysician
2424605,AttendingPhysician
2413109,AttendingPhysician
2380453,AttendingPhysician
2414400,AttendingPhysician
2327033,AttendingPhysician
2424137,AttendingPhysician
2356485,AttendingPhysician
2365164,AttendingPhysician
2328421,AttendingPhysician
2392505,AttendingPhysician
2364286,AttendingPhysician
2375180,AttendingPhysician
2433767,AttendingPhysician
2409434,AttendingPhysician
2398809,AttendingPhysician
2390753,AttendingPhysician
2341095,AttendingPhysician
2368892,AttendingPhysician
2353165,AttendingPhysician
2358522,AttendingPhysician
2339288,AttendingPhysician
2383467,AttendingPhysician
2360862,AttendingPhysician
2425409,AttendingPhysician
2414358,AttendingPhysician
2385658,AttendingPhysician
2418566,AttendingPhysician
2323047,AttendingPhysician
2397170,AttendingPhysician
2417951,AttendingPhysician
2427638,AttendingPhysician
2422446,AttendingPhysician
2376919,AttendingPhysician
2352901,AttendingPhysician
2392475,AttendingPhysician
2426516,AttendingPhysician
2314112,AttendingPhysician
2393840,AttendingPhysician
2419114,AttendingPhysician
2325209,AttendingPhysician
2349141,AttendingPhysician
2383124,AttendingPhysician
2379716,AttendingPhysician
2359457,AttendingPhysician
2394604,AttendingPhysician
2346367,AttendingPhysician
2425615,AttendingPhysician
2320997,AttendingPhysician
2320999,AttendingPhysician
2386404,AttendingPhysician
2386383,AttendingPhysician
2346696,AttendingPhysician
2334112,AttendingPhysician
2312352,AttendingPhysician
2315132,AttendingPhysician
2394768,AttendingPhysician
2371544,AttendingPhysician
2346589,AttendingPhysician
2369957,AttendingPhysician
2338663,AttendingPhysician
2406397,AttendingPhysician
2356829,AttendingPhysician
2423463,AttendingPhysician
2339108,AttendingPhysician
2420925,AttendingPhysician
2427526,AttendingPhysician
2354265,AttendingPhysician
2326875,AttendingPhysician
2381648,AttendingPhysician
2323964,AttendingPhysician
2389882,AttendingPhysician
2410292,AttendingPhysician
2431226,AttendingPhysician
2393154,AttendingPhysician
2411190,AttendingPhysician
2344193,AttendingPhysician
2426822,AttendingPhysician
2415982,AttendingPhysician
2403695,AttendingPhysician
2325034,AttendingPhysician
2316228,AttendingPhysician
2312875,AttendingPhysician
2382451,AttendingPhysician
2311141,AttendingPhysician
2412481,AttendingPhysician
2416968,AttendingPhysician
2349267,AttendingPhysician
2315991,AttendingPhysician
2406330,AttendingPhysician
2408361,AttendingPhysician
2319033,AttendingPhysician
2339489,AttendingPhysician
2415348,AttendingPhysician
2411957,AttendingPhysician
2359704,AttendingPhysician
2369193,AttendingPhysician
2360030,AttendingPhysician
2344089,AttendingPhysician
2376447,AttendingPhysician
2335563,AttendingPhysician
2429663,AttendingPhysician
2370992,AttendingPhysician
2372637,AttendingPhysician
2390168,AttendingPhysician
2396592,AttendingPhysician
2400756,AttendingPhysician
2403418,AttendingPhysician
2337658,AttendingPhysician
2382961,AttendingPhysician
2415368,AttendingPhysician
2352565,AttendingPhysician
2366361,AttendingPhysician
2388856,AttendingPhysician
2368730,AttendingPhysician
2319050,AttendingPhysician
2400403,AttendingPhysician
2378954,AttendingPhysician
2423590,AttendingPhysician
2338171,AttendingPhysician
2405933,AttendingPhysician
2394955,AttendingPhysician
2376024,AttendingPhysician
2347816,AttendingPhysician
2353821,AttendingPhysician
2362802,AttendingPhysician
2334734,AttendingPhysician
2318714,AttendingPhysician
2372332,AttendingPhysician
2315840,AttendingPhysician
2330349,AttendingPhysician
2359304,AttendingPhysician
2385375,AttendingPhysician
2403523,AttendingPhysician
2346311,AttendingPhysician
2313220,AttendingPhysician
2326900,AttendingPhysician
2421439,AttendingPhysician
2341811,AttendingPhysician
2407408,AttendingPhysician
2410938,AttendingPhysician
2324243,AttendingPhysician
2377361,AttendingPhysician
2388258,AttendingPhysician
2368418,AttendingPhysician
2355479,AttendingPhysician
2432651,AttendingPhysician
2419850,AttendingPhysician
2394698,AttendingPhysician
2406419,AttendingPhysician
2414737,AttendingPhysician
2413517,AttendingPhysician
2311764,AttendingPhysician
2398157,AttendingPhysician
2394001,AttendingPhysician
2333376,AttendingPhysician
2331086,AttendingPhysician
2392512,AttendingPhysician
2353424,AttendingPhysician
2311907,AttendingPhysician
2344106,AttendingPhysician
2359844,AttendingPhysician
2340356,AttendingPhysician
2318666,AttendingPhysician
2375499,AttendingPhysician
2390226,AttendingPhysician
2383482,AttendingPhysician
2417004,AttendingPhysician
2344418,AttendingPhysician
2395917,AttendingPhysician
2400325,AttendingPhysician
2345397,AttendingPhysician
2362399,AttendingPhysician
2340206,AttendingPhysician
2392462,AttendingPhysician
2346879,AttendingPhysician
2424988,AttendingPhysician
2425313,AttendingPhysician
2376787,AttendingPhysician
2332696,AttendingPhysician
2381336,AttendingPhysician
2337763,AttendingPhysician
2344430,AttendingPhysician
2350579,AttendingPhysician
2396213,AttendingPhysician
2388349,AttendingPhysician
2357698,AttendingPhysician
2413278,AttendingPhysician
2415574,AttendingPhysician
2338322,AttendingPhysician
2375210,AttendingPhysician
2428291,AttendingPhysician
2391822,AttendingPhysician
2367715,AttendingPhysician
2314360,AttendingPhysician
2397740,AttendingPhysician
2407715,AttendingPhysician
2353084,AttendingPhysician
2383899,AttendingPhysician
2401971,AttendingPhysician
2394895,AttendingPhysician
2330596,AttendingPhysician
2392483,AttendingPhysician
2421057,AttendingPhysician
2384939,AttendingPhysician
2387345,AttendingPhysician
2379971,AttendingPhysician
2423369,AttendingPhysician
2365561,AttendingPhysician
2317394,AttendingPhysician
2368018,AttendingPhysician
2422979,AttendingPhysician
2408933,AttendingPhysician
2368150,AttendingPhysician
2365328,AttendingPhysician
2349423,AttendingPhysician
2393356,AttendingPhysician
2365103,AttendingPhysician
2405991,AttendingPhysician
2383956,AttendingPhysician
2432764,AttendingPhysician
2383849,AttendingPhysician
2418051,AttendingPhysician
2385002,AttendingPhysician
2341858,AttendingPhysician
2354368,AttendingPhysician
2390470,AttendingPhysician
2385646,AttendingPhysician
2417976,AttendingPhysician
2316102,AttendingPhysician
2318386,AttendingPhysician
2361723,AttendingPhysician
2339300,AttendingPhysician
2348271,AttendingPhysician
2423785,AttendingPhysician
2423224,AttendingPhysician
2340498,AttendingPhysician
2372346,AttendingPhysician
2356201,AttendingPhysician
2336035,AttendingPhysician
2432991,AttendingPhysician
2311144,AttendingPhysician
2421396,AttendingPhysician
2349979,AttendingPhysician
2391504,AttendingPhysician
2414580,AttendingPhysician
2400985,AttendingPhysician
2427482,AttendingPhysician
2416854,AttendingPhysician
2370325,AttendingPhysician
2353598,AttendingPhysician
2410497,AttendingPhysician
2325427,AttendingPhysician
2403489,AttendingPhysician
2417871,AttendingPhysician
2356068,AttendingPhysician
2323668,AttendingPhysician
2425835,AttendingPhysician
2344537,AttendingPhysician
2345159,AttendingPhysician
2341462,AttendingPhysician
2373119,AttendingPhysician
2347112,AttendingPhysician
2381876,AttendingPhysician
2313880,AttendingPhysician
2378323,AttendingPhysician
2358283,AttendingPhysician
2321713,AttendingPhysician
2375810,AttendingPhysician
2329799,AttendingPhysician
2401754,AttendingPhysician
2355511,AttendingPhysician
2404367,AttendingPhysician
2400072,AttendingPhysician
2422727,AttendingPhysician
2405159,AttendingPhysician
2392329,AttendingPhysician
2394073,AttendingPhysician
2356473,AttendingPhysician
2348071,AttendingPhysician
2379001,AttendingPhysician
2382889,AttendingPhysician
2433543,AttendingPhysician
2389602,AttendingPhysician
2397044,AttendingPhysician
2360433,AttendingPhysician
2366705,AttendingPhysician
2335925,AttendingPhysician
2340576,AttendingPhysician
2390524,AttendingPhysician
2364835,AttendingPhysician
2355730,AttendingPhysician
2339775,AttendingPhysician
2418568,AttendingPhysician
2313804,AttendingPhysician
2402210,AttendingPhysician
2345311,AttendingPhysician
2358569,AttendingPhysician
2372021,AttendingPhysician
2331929,AttendingPhysician
2326851,AttendingPhysician
2429469,AttendingPhysician
2365191,AttendingPhysician
2353079,AttendingPhysician
2430589,AttendingPhysician
2324160,AttendingPhysician
2408461,AttendingPhysician
2329804,AttendingPhysician
2373606,AttendingPhysician
2313434,AttendingPhysician
2377588,AttendingPhysician
2427009,AttendingPhysician
2419231,AttendingPhysician
2408045,AttendingPhysician
2331213,AttendingPhysician
2409943,AttendingPhysician
2337216,AttendingPhysician
2334103,AttendingPhysician
2370673,AttendingPhysician
2329368,AttendingPhysician
2378351,AttendingPhysician
2393362,AttendingPhysician
2338381,AttendingPhysician
2379760,AttendingPhysician
2412349,AttendingPhysician
2400643,AttendingPhysician
2367142,AttendingPhysician
2354890,AttendingPhysician
2329870,AttendingPhysician
2403963,AttendingPhysician
2371393,AttendingPhysician
2330249,AttendingPhysician
2379880,AttendingPhysician
2335156,AttendingPhysician
2335982,AttendingPhysician
2395754,AttendingPhysician
2426040,AttendingPhysician
2409014,AttendingPhysician
2363824,AttendingPhysician
2313862,AttendingPhysician
2319202,AttendingPhysician
2316024,AttendingPhysician
2376964,AttendingPhysician
2349858,AttendingPhysician
2405241,AttendingPhysician
2425101,AttendingPhysician
2338365,AttendingPhysician
2430238,AttendingPhysician
2416085,AttendingPhysician
2363259,AttendingPhysician
2386150,AttendingPhysician
2316990,AttendingPhysician
2374427,AttendingPhysician
2373237,AttendingPhysician
2367874,AttendingPhysician
2411152,AttendingPhysician
2333526,AttendingPhysician
2366813,AttendingPhysician
2327704,AttendingPhysician
2345520,AttendingPhysician
2380895,AttendingPhysician
2391093,AttendingPhysician
2390975,AttendingPhysician
2318706,AttendingPhysician
2335263,AttendingPhysician
2338763,AttendingPhysician
2429644,AttendingPhysician
2399308,AttendingPhysician
2329303,AttendingPhysician
2428545,AttendingPhysician
2336905,AttendingPhysician
2322728,AttendingPhysician
2327983,AttendingPhysician
2324547,AttendingPhysician
2375019,AttendingPhysician
2362291,AttendingPhysician
2369792,AttendingPhysician
2324697,AttendingPhysician
2427203,AttendingPhysician
2355602,AttendingPhysician
2318488,AttendingPhysician
2429178,AttendingPhysician
2315626,AttendingPhysician
2432694,AttendingPhysician
2319189,AttendingPhysician
2320173,AttendingPhysician
2329812,AttendingPhysician
2393235,AttendingPhysician
2321248,AttendingPhysician
2327848,AttendingPhysician
2431006,AttendingPhysician
2385899,AttendingPhysician
2380365,AttendingPhysician
2407998,AttendingPhysician
2408633,AttendingPhysician
2408298,AttendingPhysician
2322561,AttendingPhysician
2368849,AttendingPhysician
2334295,AttendingPhysician
2424770,AttendingPhysician
2414543,AttendingPhysician
2409665,AttendingPhysician
2314903,AttendingPhysician
2364050,AttendingPhysician
2417688,AttendingPhysician
2329046,AttendingPhysician
2418491,AttendingPhysician
2357904,AttendingPhysician
2365907,AttendingPhysician
2380418,AttendingPhysician
2378465,AttendingPhysician
2385534,AttendingPhysician
2321768,AttendingPhysician
2375544,AttendingPhysician
2415472,AttendingPhysician
2432661,AttendingPhysician
2395384,AttendingPhysician
2386727,AttendingPhysician
2380894,AttendingPhysician
2333411,AttendingPhysician
2396928,AttendingPhysician
2426009,AttendingPhysician
2377600,AttendingPhysician
2392688,AttendingPhysician
2397142,AttendingPhysician
2359279,AttendingPhysician
2392808,AttendingPhysician
2430233,AttendingPhysician
2345415,AttendingPhysician
2421384,AttendingPhysician
2402574,AttendingPhysician
2416359,AttendingPhysician
2381406,AttendingPhysician
2425519,AttendingPhysician
2375536,AttendingPhysician
2413041,AttendingPhysician
2327552,AttendingPhysician
2370670,AttendingPhysician
2413026,AttendingPhysician
2373678,AttendingPhysician
2328336,AttendingPhysician
2392059,AttendingPhysician
2329650,AttendingPhysician
2320669,AttendingPhysician
2319555,AttendingPhysician
2411377,AttendingPhysician
2433949,AttendingPhysician
2402373,AttendingPhysician
2311299,AttendingPhysician
2314925,AttendingPhysician
2325490,AttendingPhysician
2318644,AttendingPhysician
2312943,AttendingPhysician
2404224,AttendingPhysician
2401853,AttendingPhysician
2376766,AttendingPhysician
2334383,AttendingPhysician
2313363,AttendingPhysician
2385246,AttendingPhysician
2407068,AttendingPhysician
2390399,AttendingPhysician
2430098,AttendingPhysician
2311014,AttendingPhysician
2349183,AttendingPhysician
2405057,AttendingPhysician
2337236,AttendingPhysician
2364896,AttendingPhysician
2404694,AttendingPhysician
2380332,AttendingPhysician
2336318,AttendingPhysician
2365397,AttendingPhysician
2358155,AttendingPhysician
2349083,AttendingPhysician
2337039,AttendingPhysician
2356257,AttendingPhysician
2314514,AttendingPhysician
2421840,AttendingPhysician
2382126,AttendingPhysician
2355897,AttendingPhysician
2340556,AttendingPhysician
2430374,AttendingPhysician
2373059,AttendingPhysician
2406462,AttendingPhysician
2390908,AttendingPhysician
2429103,AttendingPhysician
2384930,AttendingPhysician
2433954,AttendingPhysician
2433668,AttendingPhysician
2340225,AttendingPhysician
2415815,AttendingPhysician
2330883,AttendingPhysician
2367287,AttendingPhysician
2388557,AttendingPhysician
2398160,AttendingPhysician
2352320,AttendingPhysician
2355554,AttendingPhysician
2431396,AttendingPhysician
2339937,AttendingPhysician
2333731,AttendingPhysician
2381933,AttendingPhysician
2376517,AttendingPhysician
2410003,AttendingPhysician
2379804,AttendingPhysician
2353639,AttendingPhysician
2401798,AttendingPhysician
2317650,AttendingPhysician
2348578,AttendingPhysician
2386655,AttendingPhysician
2340953,AttendingPhysician
2400670,AttendingPhysician
2320704,AttendingPhysician
2376989,AttendingPhysician
2361618,AttendingPhysician
2430133,AttendingPhysician
2371078,AttendingPhysician
2328629,AttendingPhysician
2421460,AttendingPhysician
2389524,AttendingPhysician
2433995,AttendingPhysician
2416469,AttendingPhysician
2433187,AttendingPhysician
2396509,AttendingPhysician
2407470,AttendingPhysician
2312748,AttendingPhysician
2375161,AttendingPhysician
2381429,AttendingPhysician
2357040,AttendingPhysician
2344233,AttendingPhysician
2385706,AttendingPhysician
2415954,AttendingPhysician
2356815,AttendingPhysician
2328526,AttendingPhysician
2399078,AttendingPhysician
2425033,AttendingPhysician
2397297,AttendingPhysician
2348050,AttendingPhysician
2389862,AttendingPhysician
2379471,AttendingPhysician
2338971,AttendingPhysician
2382946,AttendingPhysician
2340380,AttendingPhysician
2329037,AttendingPhysician
2402275,AttendingPhysician
2387281,AttendingPhysician
2365705,AttendingPhysician
2407241,AttendingPhysician
2404615,AttendingPhysician
2392791,AttendingPhysician
2390204,AttendingPhysician
2382395,AttendingPhysician
2336649,AttendingPhysician
2406142,AttendingPhysician
2358679,AttendingPhysician
2384828,AttendingPhysician
2367190,AttendingPhysician
2396572,AttendingPhysician
2376918,AttendingPhysician
2323546,AttendingPhysician
2378693,AttendingPhysician
2368636,AttendingPhysician
2316707,AttendingPhysician
2393248,AttendingPhysician
2427870,AttendingPhysician
2329554,AttendingPhysician
2370732,AttendingPhysician
2367605,AttendingPhysician
2322104,AttendingPhysician
2413270,AttendingPhysician
2399841,AttendingPhysician
2338097,AttendingPhysician
2391201,AttendingPhysician
2335659,AttendingPhysician
2415524,AttendingPhysician
2328147,AttendingPhysician
2355794,AttendingPhysician
2430332,AttendingPhysician
2314390,AttendingPhysician
2380425,AttendingPhysician
2313873,AttendingPhysician
2415333,AttendingPhysician
2382937,AttendingPhysician
2388177,AttendingPhysician
2342224,AttendingPhysician
2421904,AttendingPhysician
2336496,AttendingPhysician
2386485,AttendingPhysician
2344034,AttendingPhysician
2362436,AttendingPhysician
2343929,AttendingPhysician
2408508,AttendingPhysician
2406522,AttendingPhysician
2374388,AttendingPhysician
2329147,AttendingPhysician
2318565,AttendingPhysician
2311919,AttendingPhysician
2423974,AttendingPhysician
2322044,AttendingPhysician
2351840,AttendingPhysician
2432457,AttendingPhysician
2357386,AttendingPhysician
2372162,AttendingPhysician
2376140,AttendingPhysician
2365395,AttendingPhysician
2429493,AttendingPhysician
2359509,AttendingPhysician
2404707,AttendingPhysician
2414623,AttendingPhysician
2417494,AttendingPhysician
2338419,AttendingPhysician
2412616,AttendingPhysician
2336663,AttendingPhysician
2378868,AttendingPhysician
2377682,AttendingPhysician
2402470,AttendingPhysician
2389144,AttendingPhysician
2389692,AttendingPhysician
2345775,AttendingPhysician
2388784,AttendingPhysician
2429517,AttendingPhysician
2381060,AttendingPhysician
2416035,AttendingPhysician
2390997,AttendingPhysician
2314943,AttendingPhysician
2339998,AttendingPhysician
2354277,AttendingPhysician
2331716,AttendingPhysician
2352850,AttendingPhysician
2328180,AttendingPhysician
2415888,AttendingPhysician
2410397,AttendingPhysician
2335309,AttendingPhysician
2323923,AttendingPhysician
2385672,AttendingPhysician
2394932,AttendingPhysician
2430580,AttendingPhysician
2374898,AttendingPhysician
2393012,AttendingPhysician
2339736,AttendingPhysician
2382467,AttendingPhysician
2337620,AttendingPhysician
2352818,AttendingPhysician
2343595,AttendingPhysician
2364355,AttendingPhysician
2429490,AttendingPhysician
2392460,AttendingPhysician
2428946,AttendingPhysician
2337273,AttendingPhysician
2356520,AttendingPhysician
2334835,AttendingPhysician
2422014,AttendingPhysician
2315196,AttendingPhysician
2344030,AttendingPhysician
2381962,AttendingPhysician
2412918,AttendingPhysician
2343439,AttendingPhysician
2424547,AttendingPhysician
2378056,AttendingPhysician
2382150,AttendingPhysician
2398733,AttendingPhysician
2351801,AttendingPhysician
2371862,AttendingPhysician
2390296,AttendingPhysician
2397409,AttendingPhysician
2330938,AttendingPhysician
2318584,AttendingPhysician
2331916,AttendingPhysician
2320419,AttendingPhysician
2351261,AttendingPhysician
2418817,AttendingPhysician
2426505,AttendingPhysician
