provider_id,PotentialFraud,category_id
1055658,0,Provider
1055664,0,Provider
1056765,0,Provider
1053597,0,Provider
1052160,0,Provider
1057548,1,Provider
1051540,0,Provider
1051723,0,Provider
1051076,0,Provider
1053728,0,Provider
1057176,0,Provider
1057025,1,Provider
1053837,0,Provider
1052863,0,Provider
1051781,0,Provider
1057186,0,Provider
1057233,0,Provider
1056392,1,Provider
1051729,0,Provider
1053124,0,Provider
1055508,0,Provider
1053714,0,Provider
1057763,0,Provider
1057225,0,Provider
1053589,0,Provider
1056605,1,Provider
1053906,0,Provider
1057476,0,Provider
1052272,0,Provider
1051865,0,Provider
1056232,0,Provider
1056949,0,Provider
1057351,0,Provider
1056941,0,Provider
1054642,0,Provider
1055513,0,Provider
1051697,0,Provider
1054542,0,Provider
1057390,0,Provider
1057403,0,Provider
1056495,0,Provider
1052838,0,Provider
1056299,0,Provider
1051753,0,Provider
1051440,0,Provider
1052850,0,Provider
1055426,0,Provider
1056935,0,Provider
1051555,0,Provider
1051620,0,Provider
1057269,0,Provider
1057282,1,Provider
1056108,0,Provider
1056109,0,Provider
1054407,0,Provider
1056674,0,Provider
1055983,0,Provider
1051972,0,Provider
1052358,0,Provider
1053149,0,Provider
1053187,0,Provider
1057426,0,Provider
1056783,0,Provider
1054110,0,Provider
1057584,0,Provider
1051455,0,Provider
1054932,0,Provider
1051014,0,Provider
1053407,0,Provider
1056816,0,Provider
1053814,0,Provider
1055285,0,Provider
1056535,0,Provider
1056889,0,Provider
1052472,0,Provider
1053292,0,Provider
1054526,0,Provider
1057154,0,Provider
1055255,0,Provider
1052926,0,Provider
1051131,0,Provider
1053090,0,Provider
1055448,0,Provider
1053550,0,Provider
1055554,0,Provider
1054768,0,Provider
1053054,0,Provider
1053081,0,Provider
1054691,0,Provider
1052789,0,Provider
1057500,0,Provider
1053726,0,Provider
1054362,0,Provider
1052214,0,Provider
1052222,0,Provider
1055931,0,Provider
1055936,0,Provider
1057227,0,Provider
1054306,0,Provider
1054254,0,Provider
1053016,0,Provider
1056999,0,Provider
1057021,1,Provider
1054891,0,Provider
1051608,0,Provider
1051398,0,Provider
1055200,0,Provider
1055901,0,Provider
1052175,0,Provider
1052417,0,Provider
1053715,0,Provider
1057127,0,Provider
1051323,0,Provider
1052371,0,Provider
1056866,0,Provider
1052188,0,Provider
1056049,0,Provider
1053694,0,Provider
1055632,0,Provider
1055561,0,Provider
1055595,0,Provider
1052898,0,Provider
1052921,0,Provider
1053309,0,Provider
1051611,0,Provider
1057361,0,Provider
1052509,0,Provider
1055383,0,Provider
1052262,0,Provider
1054819,0,Provider
1057223,1,Provider
1052354,0,Provider
1053096,0,Provider
1052818,0,Provider
1053780,0,Provider
1051586,1,Provider
1056793,0,Provider
1057240,0,Provider
1054677,0,Provider
1053031,0,Provider
1057643,0,Provider
1055739,0,Provider
1056997,0,Provider
1053028,0,Provider
1053136,1,Provider
1057198,0,Provider
1054212,0,Provider
1054437,0,Provider
1057048,0,Provider
1052392,0,Provider
1055858,0,Provider
1057729,0,Provider
1055324,0,Provider
1055360,0,Provider
1051562,0,Provider
1056348,0,Provider
1051891,0,Provider
1052176,0,Provider
1055096,0,Provider
1051015,0,Provider
1051117,0,Provider
1052886,0,Provider
1055016,0,Provider
1052242,0,Provider
1054852,0,Provider
1054830,0,Provider
1052971,0,Provider
1052839,0,Provider
1052929,0,Provider
1053257,0,Provider
1053377,0,Provider
1054916,0,Provider
1054259,0,Provider
1051864,0,Provider
1056453,0,Provider
1052306,0,Provider
1057531,0,Provider
1057441,0,Provider
1052876,0,Provider
1057627,0,Provider
1057474,0,Provider
1055566,0,Provider
1057411,0,Provider
1053549,0,Provider
1053669,0,Provider
1056732,1,Provider
1056982,0,Provider
1056428,1,Provider
1052865,0,Provider
1057533,0,Provider
1052919,0,Provider
1056869,0,Provider
1055062,0,Provider
1052011,0,Provider
1051693,0,Provider
1051789,0,Provider
1051741,0,Provider
1055242,0,Provider
1051936,0,Provider
1055549,0,Provider
1054252,0,Provider
1056458,0,Provider
1056482,0,Provider
1052434,0,Provider
1051251,0,Provider
1051302,0,Provider
1054785,0,Provider
1053009,0,Provider
1053047,0,Provider
1055582,0,Provider
1052155,0,Provider
1055558,0,Provider
1055876,0,Provider
1052052,0,Provider
1057162,1,Provider
1057409,1,Provider
1057413,0,Provider
1056349,0,Provider
1052456,0,Provider
1052252,0,Provider
1052989,1,Provider
1055173,0,Provider
1056656,0,Provider
1056784,0,Provider
1056487,0,Provider
1056041,0,Provider
1053722,0,Provider
1054176,0,Provider
1057578,0,Provider
1053519,0,Provider
1051458,0,Provider
1054692,1,Provider
1053788,0,Provider
1051212,0,Provider
1052647,0,Provider
1052580,0,Provider
1053560,0,Provider
1052787,0,Provider
1055680,0,Provider
1054421,0,Provider
1054118,0,Provider
1056700,0,Provider
1055590,0,Provider
1055145,0,Provider
1056515,0,Provider
1055258,0,Provider
1056981,0,Provider
1057030,1,Provider
1051983,0,Provider
1056753,0,Provider
1054175,0,Provider
1055900,0,Provider
1056626,0,Provider
1053652,0,Provider
1057244,0,Provider
1057250,0,Provider
1055555,0,Provider
1052302,0,Provider
1057356,0,Provider
1056031,0,Provider
1057580,0,Provider
1052831,0,Provider
1055191,0,Provider
1054393,0,Provider
1054433,0,Provider
1052427,0,Provider
1057124,0,Provider
1051352,0,Provider
1055424,0,Provider
1053644,0,Provider
1053647,0,Provider
1053648,0,Provider
1057760,0,Provider
1051200,0,Provider
1054845,1,Provider
1052228,0,Provider
1052278,0,Provider
1057157,0,Provider
1053896,0,Provider
1053938,1,Provider
1054004,0,Provider
1055710,0,Provider
1052673,0,Provider
1054077,1,Provider
1054114,0,Provider
1055024,0,Provider
1053842,0,Provider
1054901,0,Provider
1051533,0,Provider
1052706,0,Provider
1054657,0,Provider
1052291,0,Provider
1055914,1,Provider
1053230,0,Provider
1051396,0,Provider
1051898,0,Provider
1053281,0,Provider
1055580,0,Provider
1053622,0,Provider
1056987,0,Provider
1057092,0,Provider
1056964,0,Provider
1056653,0,Provider
1056054,0,Provider
1054637,0,Provider
1056176,0,Provider
1051210,0,Provider
1053943,0,Provider
1055225,1,Provider
1051639,0,Provider
1057424,0,Provider
1057445,0,Provider
1055341,0,Provider
1053040,0,Provider
1057477,0,Provider
1057484,0,Provider
1057517,0,Provider
1053268,0,Provider
1056553,0,Provider
1055260,0,Provider
1057443,0,Provider
1057447,0,Provider
1054452,0,Provider
1053801,0,Provider
1057188,0,Provider
1053864,0,Provider
1055093,0,Provider
1051668,0,Provider
1051361,0,Provider
1052211,0,Provider
1057329,0,Provider
1053729,0,Provider
1055779,0,Provider
1052436,0,Provider
1055499,0,Provider
1055329,0,Provider
1056963,0,Provider
1056596,0,Provider
1056682,0,Provider
1052676,0,Provider
1052743,0,Provider
1053452,0,Provider
1056585,0,Provider
1055441,0,Provider
1053654,0,Provider
1053657,0,Provider
1052914,0,Provider
1054798,0,Provider
1051225,0,Provider
1051239,0,Provider
1056839,0,Provider
1052404,0,Provider
1053983,0,Provider
1054582,0,Provider
1052510,0,Provider
1055007,0,Provider
1055401,0,Provider
1057052,0,Provider
1056394,0,Provider
1055726,0,Provider
1054988,0,Provider
1051818,1,Provider
1051595,0,Provider
1056480,0,Provider
1056536,0,Provider
1055197,0,Provider
1055259,0,Provider
1056141,0,Provider
1056156,0,Provider
1056186,0,Provider
1053585,0,Provider
1055417,0,Provider
1051397,0,Provider
1054274,0,Provider
1054276,0,Provider
1054316,0,Provider
1056322,0,Provider
1056551,0,Provider
1053288,0,Provider
1056423,0,Provider
1051123,0,Provider
1051134,0,Provider
1051313,0,Provider
1052582,0,Provider
1054535,0,Provider
1054538,0,Provider
1051840,1,Provider
1057385,0,Provider
1056463,0,Provider
1056529,0,Provider
1052768,0,Provider
1054945,0,Provider
1057002,0,Provider
1055970,0,Provider
1053611,0,Provider
1052553,0,Provider
1052390,0,Provider
1051376,0,Provider
1057569,1,Provider
1055121,0,Provider
1051382,0,Provider
1051602,0,Provider
1051765,0,Provider
1056166,0,Provider
1054396,0,Provider
1054061,0,Provider
1054024,0,Provider
1052864,0,Provider
1053510,0,Provider
1053594,0,Provider
1053757,0,Provider
1053841,0,Provider
1054158,0,Provider
1052004,0,Provider
1052288,0,Provider
1056172,0,Provider
1052691,0,Provider
1051870,0,Provider
1053985,1,Provider
1057636,0,Provider
1052028,0,Provider
1053456,0,Provider
1056688,0,Provider
1054925,1,Provider
1052717,0,Provider
1055268,0,Provider
1052459,0,Provider
1051869,0,Provider
1054603,0,Provider
1053008,1,Provider
1056485,0,Provider
1055266,1,Provider
1055351,0,Provider
1055480,0,Provider
1056451,0,Provider
1054529,0,Provider
1054129,0,Provider
1051529,0,Provider
1051947,0,Provider
1052251,0,Provider
1052284,0,Provider
1057454,0,Provider
1057479,0,Provider
1054194,0,Provider
1054999,0,Provider
1055589,0,Provider
1052742,0,Provider
1052830,0,Provider
1055612,0,Provider
1053767,0,Provider
1053855,1,Provider
1057507,0,Provider
1056306,0,Provider
1055609,0,Provider
1054106,0,Provider
1057577,0,Provider
1055408,0,Provider
1057334,0,Provider
1057631,1,Provider
1056121,0,Provider
1055397,0,Provider
1055413,0,Provider
1054735,0,Provider
1054828,1,Provider
1057551,0,Provider
1053391,0,Provider
1053844,0,Provider
1052727,0,Provider
1051147,0,Provider
1054266,0,Provider
1054361,1,Provider
1055316,0,Provider
1051483,0,Provider
1051645,0,Provider
1052478,0,Provider
1054935,0,Provider
1055296,0,Provider
1057293,0,Provider
1056329,0,Provider
1056669,1,Provider
1057514,0,Provider
1056773,0,Provider
1057573,0,Provider
1051118,0,Provider
1054131,0,Provider
1054136,0,Provider
1057118,0,Provider
1057126,0,Provider
1057134,0,Provider
1056123,0,Provider
1054947,0,Provider
1054224,0,Provider
1053916,0,Provider
1053935,0,Provider
1054000,0,Provider
1053437,0,Provider
1054226,0,Provider
1054227,0,Provider
1053901,0,Provider
1056374,0,Provider
1053626,0,Provider
1055926,0,Provider
1051044,0,Provider
1052820,0,Provider
1057592,0,Provider
1054030,0,Provider
1057651,0,Provider
1051551,0,Provider
1056942,0,Provider
1052670,0,Provider
1052724,0,Provider
1056116,0,Provider
1056956,0,Provider
1053307,0,Provider
1056378,0,Provider
1057536,0,Provider
1054730,0,Provider
1053632,0,Provider
1054063,0,Provider
1056829,0,Provider
1057751,0,Provider
1054838,0,Provider
1057023,0,Provider
1057010,0,Provider
1053746,0,Provider
1053703,0,Provider
1052554,0,Provider
1051467,0,Provider
1053224,0,Provider
1053704,0,Provider
1056129,0,Provider
1056895,0,Provider
1057183,0,Provider
1055120,0,Provider
1053415,0,Provider
1053455,0,Provider
1053829,0,Provider
1053994,0,Provider
1057415,0,Provider
1052118,0,Provider
1056504,0,Provider
1051762,0,Provider
1051601,0,Provider
1056376,0,Provider
1053215,0,Provider
1057436,0,Provider
1056809,0,Provider
1057723,0,Provider
1055871,0,Provider
1054102,0,Provider
1053494,0,Provider
1054612,0,Provider
1051771,0,Provider
1056811,0,Provider
1055800,0,Provider
1053140,0,Provider
1056639,0,Provider
1052419,0,Provider
1054909,0,Provider
1056696,0,Provider
1057372,0,Provider
1057730,0,Provider
1052552,0,Provider
1054784,0,Provider
1052136,0,Provider
1051879,0,Provider
1054283,0,Provider
1054943,0,Provider
1056775,0,Provider
1052039,0,Provider
1056007,1,Provider
1057266,0,Provider
1057364,0,Provider
1055569,0,Provider
1055152,0,Provider
1057400,0,Provider
1053370,0,Provider
1056510,0,Provider
1054154,0,Provider
1053524,0,Provider
1052491,0,Provider
1052232,0,Provider
1054737,0,Provider
1053399,1,Provider
1052813,0,Provider
1055940,0,Provider
1051414,0,Provider
1054489,0,Provider
1052335,0,Provider
1055620,0,Provider
1054284,0,Provider
1053815,0,Provider
1056589,0,Provider
1051515,0,Provider
1054303,0,Provider
1056930,0,Provider
1053402,0,Provider
1053593,0,Provider
1053129,0,Provider
1051066,0,Provider
1055980,0,Provider
1053361,0,Provider
1056583,0,Provider
1055618,0,Provider
1052513,0,Provider
1056272,0,Provider
1056330,0,Provider
1051475,0,Provider
1053021,1,Provider
1057613,0,Provider
1056980,0,Provider
1056928,0,Provider
1054203,0,Provider
1057553,0,Provider
1057630,0,Provider
1057739,0,Provider
1054976,0,Provider
1052662,0,Provider
1052713,0,Provider
1054353,0,Provider
1051665,0,Provider
1054310,0,Provider
1054155,0,Provider
1053403,0,Provider
1057062,0,Provider
1052879,0,Provider
1054728,0,Provider
1053888,0,Provider
1054992,0,Provider
1054086,0,Provider
1053208,1,Provider
1053226,0,Provider
1053233,0,Provider
1056523,1,Provider
1051713,0,Provider
1051967,0,Provider
1052938,0,Provider
1055085,0,Provider
1055796,0,Provider
1057285,0,Provider
1056720,0,Provider
1055031,0,Provider
1055660,0,Provider
1052411,0,Provider
1052412,0,Provider
1052026,0,Provider
1051764,0,Provider
1057460,0,Provider
1056991,0,Provider
1056183,0,Provider
1051052,1,Provider
1054343,0,Provider
1055337,0,Provider
1055650,0,Provider
1051240,0,Provider
1052761,0,Provider
1051738,0,Provider
1051502,0,Provider
1056885,0,Provider
1052564,0,Provider
1051012,0,Provider
1053460,0,Provider
1054576,0,Provider
1051175,0,Provider
1053489,0,Provider
1057469,0,Provider
1053389,0,Provider
1052882,0,Provider
1057688,0,Provider
1053066,0,Provider
1054059,0,Provider
1056881,0,Provider
1053756,0,Provider
1054821,0,Provider
1051408,0,Provider
1055891,0,Provider
1052422,0,Provider
1056159,0,Provider
1055707,0,Provider
1053761,0,Provider
1056105,0,Provider
1054832,1,Provider
1054269,0,Provider
1054305,0,Provider
1057456,0,Provider
1051494,0,Provider
1056023,1,Provider
1055939,0,Provider
1055132,0,Provider
1051916,0,Provider
1055797,0,Provider
1054140,0,Provider
1054062,0,Provider
1054623,0,Provider
1055302,0,Provider
1056305,0,Provider
1051032,0,Provider
1053663,0,Provider
1055350,0,Provider
1057184,0,Provider
1055436,0,Provider
1057610,0,Provider
1052910,0,Provider
1052912,0,Provider
1053024,0,Provider
1053048,0,Provider
1055193,1,Provider
1052530,0,Provider
1052541,0,Provider
1057689,0,Provider
1054198,0,Provider
1057099,0,Provider
1054025,0,Provider
1051546,0,Provider
1051821,0,Provider
1055575,0,Provider
1053690,0,Provider
1056113,0,Provider
1052714,0,Provider
1052202,0,Provider
1051652,0,Provider
1051779,0,Provider
1051214,0,Provider
1055449,0,Provider
1056057,0,Provider
1055271,0,Provider
1054017,0,Provider
1052047,0,Provider
1051566,0,Provider
1056711,1,Provider
1052740,0,Provider
1057650,0,Provider
1053465,0,Provider
1055155,0,Provider
1056742,0,Provider
1057748,0,Provider
1052958,0,Provider
1055111,0,Provider
1056896,0,Provider
1053558,0,Provider
1051201,0,Provider
1054646,0,Provider
1054672,0,Provider
1055501,0,Provider
1055851,0,Provider
1056095,0,Provider
1054848,0,Provider
1055904,0,Provider
1057714,0,Provider
1054643,0,Provider
1051886,0,Provider
1057181,0,Provider
1053451,0,Provider
1053851,0,Provider
1052532,0,Provider
1052199,0,Provider
1054171,0,Provider
1052240,0,Provider
1055638,0,Provider
1054547,0,Provider
1054548,0,Provider
1057757,0,Provider
1054555,0,Provider
1056471,0,Provider
1055608,0,Provider
1055364,0,Provider
1052922,0,Provider
1054687,0,Provider
1056048,0,Provider
1054465,0,Provider
1054471,0,Provider
1055551,0,Provider
1056893,0,Provider
1054150,0,Provider
1053067,0,Provider
1054795,0,Provider
1051773,0,Provider
1054168,0,Provider
1056861,0,Provider
1056258,0,Provider
1051712,0,Provider
1052010,0,Provider
1057232,0,Provider
1056073,0,Provider
1054968,0,Provider
1054052,0,Provider
1055166,0,Provider
1057534,0,Provider
1056778,0,Provider
1054759,0,Provider
1054591,0,Provider
1054235,0,Provider
1056380,0,Provider
1056622,0,Provider
1056801,0,Provider
1057013,0,Provider
1057489,0,Provider
1057257,0,Provider
1053989,0,Provider
1055451,0,Provider
1052081,0,Provider
1055625,0,Provider
1051963,0,Provider
1051969,0,Provider
1052213,0,Provider
1052143,0,Provider
1056879,0,Provider
1051152,0,Provider
1054001,0,Provider
1054222,0,Provider
1051718,0,Provider
1054253,0,Provider
1053026,0,Provider
1052179,0,Provider
1056929,0,Provider
1053436,0,Provider
1053397,1,Provider
1053018,0,Provider
1056017,0,Provider
1054902,0,Provider
1055098,0,Provider
1051861,0,Provider
1051924,0,Provider
1056563,0,Provider
1051656,0,Provider
1055374,1,Provider
1057196,0,Provider
1057705,0,Provider
1053857,0,Provider
1052823,0,Provider
1055774,0,Provider
1055807,0,Provider
1054714,0,Provider
1051725,0,Provider
1057733,0,Provider
1057326,0,Provider
1057357,0,Provider
1053015,0,Provider
1052506,0,Provider
1055769,0,Provider
1057144,0,Provider
1054554,0,Provider
1055724,0,Provider
1052216,0,Provider
1052832,0,Provider
1052868,1,Provider
1055070,0,Provider
1055574,0,Provider
1051862,0,Provider
1056715,0,Provider
1052319,0,Provider
1054117,0,Provider
1056635,0,Provider
1053867,0,Provider
1056185,0,Provider
1057194,0,Provider
1053116,0,Provider
1055770,0,Provider
1051927,0,Provider
1051230,0,Provider
1057687,0,Provider
1053471,0,Provider
1053544,0,Provider
1056970,0,Provider
1051438,0,Provider
1051469,0,Provider
1054309,0,Provider
1054313,0,Provider
1056032,0,Provider
1057728,0,Provider
1053607,0,Provider
1057706,0,Provider
1051047,0,Provider
1056134,1,Provider
1051191,0,Provider
1051194,0,Provider
1057102,0,Provider
1057011,0,Provider
1056767,0,Provider
1051754,0,Provider
1054889,0,Provider
1055150,0,Provider
1053150,0,Provider
1053203,0,Provider
1055635,0,Provider
1053337,0,Provider
1056960,0,Provider
1055720,0,Provider
1052545,0,Provider
1055826,0,Provider
1051292,0,Provider
1053164,0,Provider
1056333,0,Provider
1056547,0,Provider
1057107,0,Provider
1051437,0,Provider
1052461,0,Provider
1057276,0,Provider
1055318,0,Provider
1051130,0,Provider
1055176,0,Provider
1056755,0,Provider
1051259,0,Provider
1057330,0,Provider
1056118,0,Provider
1051909,0,Provider
1056027,0,Provider
1053577,0,Provider
1052105,0,Provider
1054792,0,Provider
1057743,0,Provider
1051763,0,Provider
1053556,0,Provider
1055950,0,Provider
1052296,0,Provider
1055795,0,Provider
1051965,0,Provider
1053821,0,Provider
1056581,0,Provider
1054415,0,Provider
1053820,0,Provider
1054448,0,Provider
1052931,0,Provider
1052979,0,Provider
1056146,0,Provider
1056142,0,Provider
1053899,0,Provider
1056071,0,Provider
1056125,0,Provider
1056135,0,Provider
1056201,0,Provider
1052454,0,Provider
1051311,0,Provider
1052418,0,Provider
1053221,0,Provider
1055365,0,Provider
1055372,0,Provider
1052294,0,Provider
1053004,0,Provider
1054571,0,Provider
1054389,0,Provider
1057419,0,Provider
1057639,0,Provider
1054375,0,Provider
1057139,0,Provider
1054990,0,Provider
1056357,0,Provider
1056291,0,Provider
1052490,0,Provider
1051746,0,Provider
1057302,0,Provider
1052937,0,Provider
1055945,0,Provider
1055700,0,Provider
1051048,0,Provider
1054166,0,Provider
1051612,0,Provider
1056184,0,Provider
1055080,0,Provider
1051877,0,Provider
1054358,0,Provider
1054472,0,Provider
1056068,0,Provider
1054008,0,Provider
1053063,0,Provider
1056502,0,Provider
1056474,0,Provider
1056907,0,Provider
1054611,0,Provider
1051792,0,Provider
1053845,0,Provider
1057146,0,Provider
1054551,0,Provider
1054552,0,Provider
1055714,0,Provider
1053428,0,Provider
1053419,0,Provider
1053487,0,Provider
1055740,0,Provider
1054016,0,Provider
1052795,0,Provider
1052667,0,Provider
1056614,0,Provider
1051071,0,Provider
1055352,0,Provider
1052492,0,Provider
1054122,0,Provider
1051470,0,Provider
1051796,0,Provider
1051908,0,Provider
1053641,0,Provider
1054860,0,Provider
1054414,0,Provider
1051910,0,Provider
1051829,0,Provider
1053019,0,Provider
1053680,0,Provider
1052468,0,Provider
1052748,0,Provider
1052416,0,Provider
1057759,0,Provider
1057235,0,Provider
1051843,0,Provider
1054598,0,Provider
1055982,0,Provider
1057369,0,Provider
1053696,0,Provider
1053919,1,Provider
1056490,0,Provider
1054460,0,Provider
1056802,0,Provider
1051549,0,Provider
1051644,0,Provider
1051327,0,Provider
1057583,0,Provider
1052267,0,Provider
1052241,0,Provider
1052007,0,Provider
1054997,0,Provider
1052191,0,Provider
1057453,0,Provider
1054878,0,Provider
1056974,0,Provider
1056157,0,Provider
1056187,0,Provider
1053827,0,Provider
1052851,0,Provider
1051203,0,Provider
1053331,0,Provider
1053138,0,Provider
1051318,0,Provider
1056762,0,Provider
1056852,0,Provider
1053846,0,Provider
1057647,0,Provider
1051956,0,Provider
1056705,0,Provider
1051572,0,Provider
1053390,0,Provider
1055402,0,Provider
1056640,0,Provider
1057017,1,Provider
1055097,0,Provider
1056086,0,Provider
1052708,0,Provider
1052711,0,Provider
1052755,0,Provider
1054590,0,Provider
1051710,0,Provider
1051801,0,Provider
1053135,0,Provider
1051793,0,Provider
1052528,0,Provider
1052512,0,Provider
1055530,0,Provider
1053323,0,Provider
1052433,0,Provider
1053752,0,Provider
1056664,0,Provider
1056892,0,Provider
1052451,0,Provider
1052466,0,Provider
1057047,0,Provider
1053454,0,Provider
1053205,0,Provider
1055805,0,Provider
1051707,0,Provider
1055511,0,Provider
1055547,0,Provider
1052437,0,Provider
1056358,0,Provider
1056276,0,Provider
1057416,0,Provider
1057446,0,Provider
1052220,0,Provider
1055528,0,Provider
1056181,0,Provider
1053798,0,Provider
1054413,0,Provider
1053189,0,Provider
1051802,0,Provider
1056385,0,Provider
1055273,0,Provider
1056346,0,Provider
1051921,0,Provider
1051926,0,Provider
1052504,1,Provider
1051709,0,Provider
1052385,0,Provider
1056034,0,Provider
1052940,0,Provider
1051065,0,Provider
1055808,0,Provider
1051110,0,Provider
1051305,0,Provider
1055762,0,Provider
1054877,0,Provider
1055915,0,Provider
1051435,0,Provider
1055345,0,Provider
1055244,0,Provider
1052848,0,Provider
1055974,0,Provider
1052255,0,Provider
1057463,0,Provider
1051090,0,Provider
1054593,0,Provider
1052480,0,Provider
1052720,0,Provider
1057432,0,Provider
1053177,0,Provider
1055666,0,Provider
1051627,0,Provider
1052088,0,Provider
1056858,0,Provider
1057564,0,Provider
1056026,0,Provider
1051531,0,Provider
1053134,0,Provider
1051609,0,Provider
1052265,0,Provider
1053413,0,Provider
1056632,0,Provider
1056857,0,Provider
1053988,0,Provider
1051368,0,Provider
1056427,0,Provider
1054701,0,Provider
1056931,0,Provider
1051970,0,Provider
1057638,0,Provider
1051827,0,Provider
1057275,0,Provider
1054005,0,Provider
1057165,0,Provider
1054134,0,Provider
1055289,0,Provider
1051920,1,Provider
1051497,0,Provider
1051899,0,Provider
1051915,0,Provider
1051923,0,Provider
1053877,0,Provider
1054802,0,Provider
1055671,0,Provider
1056136,0,Provider
1052875,0,Provider
1053201,0,Provider
1056971,0,Provider
1057741,0,Provider
1056862,0,Provider
1057581,0,Provider
1055863,0,Provider
1051766,0,Provider
1056888,0,Provider
1051580,0,Provider
1055375,1,Provider
1054720,0,Provider
1057634,0,Provider
1054697,0,Provider
1053101,0,Provider
1053108,0,Provider
1057437,0,Provider
1054298,0,Provider
1057056,0,Provider
1057754,0,Provider
1053202,0,Provider
1054809,0,Provider
1055670,1,Provider
1053055,0,Provider
1054180,0,Provider
1056818,0,Provider
1053114,1,Provider
1053126,0,Provider
1053188,0,Provider
1053232,0,Provider
1056489,0,Provider
1057086,0,Provider
1057251,0,Provider
1051780,0,Provider
1057295,1,Provider
1056066,0,Provider
1056897,0,Provider
1052778,0,Provider
1053498,0,Provider
1053928,0,Provider
1055560,0,Provider
1057137,0,Provider
1056603,0,Provider
1056916,0,Provider
1056062,0,Provider
1057138,0,Provider
1052529,0,Provider
1053832,0,Provider
1052658,0,Provider
1053946,0,Provider
1053562,0,Provider
1056300,0,Provider
1057278,0,Provider
1051363,0,Provider
1055472,1,Provider
1055498,0,Provider
1053469,0,Provider
1057133,0,Provider
1053462,0,Provider
1056173,0,Provider
1053848,0,Provider
1052476,0,Provider
1054029,0,Provider
1055299,0,Provider
1052793,0,Provider
1053293,0,Provider
1056149,0,Provider
1056190,0,Provider
1051958,0,Provider
1056507,0,Provider
1057657,0,Provider
1054153,0,Provider
1053947,0,Provider
1054037,0,Provider
1051846,0,Provider
1052219,0,Provider
1054699,0,Provider
1055456,0,Provider
1053754,0,Provider
1051776,0,Provider
1055473,0,Provider
1055626,0,Provider
1051732,0,Provider
1051314,0,Provider
1051625,0,Provider
1056285,0,Provider
1054027,0,Provider
1056389,0,Provider
1053347,0,Provider
1051258,0,Provider
1057481,1,Provider
1056147,0,Provider
1056170,0,Provider
1056752,0,Provider
1053771,0,Provider
1054680,1,Provider
1051505,0,Provider
1053604,0,Provider
1051917,0,Provider
1053565,0,Provider
1053412,0,Provider
1053482,0,Provider
1053598,0,Provider
1055663,0,Provider
1053340,0,Provider
1056919,0,Provider
1052493,0,Provider
1057629,0,Provider
1054713,0,Provider
1057640,0,Provider
1053409,0,Provider
1053433,0,Provider
1057626,0,Provider
1057617,0,Provider
1055712,0,Provider
1055754,0,Provider
1056055,0,Provider
1051795,0,Provider
1051736,0,Provider
1054869,0,Provider
1051181,0,Provider
1051682,0,Provider
1053457,0,Provider
1055458,0,Provider
1054841,0,Provider
1055135,0,Provider
1051621,0,Provider
1054403,0,Provider
1055742,0,Provider
1054619,0,Provider
1055412,0,Provider
1055432,0,Provider
1055565,0,Provider
1055601,0,Provider
1057417,0,Provider
1054068,0,Provider
1056882,0,Provider
1057261,0,Provider
1054883,0,Provider
1051698,0,Provider
1051824,0,Provider
1054873,0,Provider
1054639,0,Provider
1052825,0,Provider
1053531,0,Provider
1053595,0,Provider
1057435,0,Provider
1052689,0,Provider
1057615,0,Provider
1057594,0,Provider
1053651,0,Provider
1051758,0,Provider
1056403,1,Provider
1057397,0,Provider
1052709,0,Provider
1054461,0,Provider
1055759,0,Provider
1054173,0,Provider
1053492,0,Provider
1057421,0,Provider
1051914,0,Provider
1056867,0,Provider
1057711,0,Provider
1052225,0,Provider
1055880,0,Provider
1054380,0,Provider
1052880,0,Provider
1056277,0,Provider
1056092,0,Provider
1051243,0,Provider
1051895,0,Provider
1055887,0,Provider
1056934,0,Provider
1057073,0,Provider
1056163,0,Provider
1052460,0,Provider
1056199,0,Provider
1052934,0,Provider
1056102,0,Provider
1051462,0,Provider
1055519,1,Provider
1052440,0,Provider
1052171,0,Provider
1052205,0,Provider
1051999,0,Provider
1054929,1,Provider
1053571,0,Provider
1055509,1,Provider
1054717,0,Provider
1054451,0,Provider
1056687,0,Provider
1057247,0,Provider
1056750,0,Provider
1054019,0,Provider
1057256,0,Provider
1052555,0,Provider
1052963,0,Provider
1053070,0,Provider
1057488,0,Provider
1056723,0,Provider
1056948,0,Provider
1057616,0,Provider
1057399,0,Provider
1052775,0,Provider
1052217,0,Provider
1052783,0,Provider
1053733,0,Provider
1054726,0,Provider
1051322,0,Provider
1054002,0,Provider
1056759,0,Provider
1056805,0,Provider
1055684,0,Provider
1051224,0,Provider
1055786,0,Provider
1055883,0,Provider
1056003,0,Provider
1055044,0,Provider
1052699,0,Provider
1054543,1,Provider
1051451,0,Provider
1055674,0,Provider
1055753,0,Provider
1054491,0,Provider
1057459,0,Provider
1053486,0,Provider
1055468,0,Provider
1056468,0,Provider
1051024,0,Provider
1056318,0,Provider
1052703,0,Provider
1051919,0,Provider
1052253,0,Provider
1054886,0,Provider
1056065,0,Provider
1051922,0,Provider
1053167,0,Provider
1051453,0,Provider
1051454,0,Provider
1053025,0,Provider
1053029,0,Provider
1051219,0,Provider
1053995,0,Provider
1051563,0,Provider
1054200,0,Provider
1056512,0,Provider
1054432,0,Provider
1051807,0,Provider
1053131,0,Provider
1055236,0,Provider
1052285,0,Provider
1056992,0,Provider
